State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,Madhya Pradesh_District_5,2008,Kharif,Rice,712.17,1684.98
Uttar Pradesh,Uttar Pradesh_District_3,2008,Kharif,Turmeric,4016.5,21042.38
Bihar,Bihar_District_4,2002,Rabi,Mustard,1113.16,1336.99
Telangana,Telangana_District_4,2013,Rabi,Lentil,952.35,770.19
Odisha,Odisha_District_4,2002,Kharif,Cotton,337.86,176.57
Haryana,Haryana_District_1,2004,Rabi,Wheat,1731.4,5107.61
Telangana,Telangana_District_5,2003,Rabi,Mustard,3725.72,4058.51
Chhattisgarh,Chhattisgarh_District_3,2012,Kharif,Bajra,1955.02,2082.75
Karnataka,Karnataka_District_4,2001,Rabi,Wheat,305.0,770.79
Punjab,Punjab_District_5,2017,Rabi,Sunflower,2274.71,1862.75
Punjab,Punjab_District_1,2012,Rabi,Sunflower,3856.85,3117.26
Rajasthan,Rajasthan_District_5,2013,Rabi,Potato,1252.01,18885.63
Maharashtra,Maharashtra_District_3,2010,Rabi,Mustard,4340.58,3141.71
Telangana,Telangana_District_5,2011,Rabi,Chickpea,514.63,716.82
Tamil Nadu,Tamil Nadu_District_5,2014,Whole Year,Sugarcane,4285.86,268927.32
Andhra Pradesh,Andhra Pradesh_District_2,2010,Whole Year,Sugarcane,2323.04,138177.57
Odisha,Odisha_District_1,2005,Kharif,Soyabean,3565.02,3907.77
Tamil Nadu,Tamil Nadu_District_1,2002,Kharif,Bajra,1142.2,973.57
Maharashtra,Maharashtra_District_3,2002,Rabi,Mustard,1950.87,1709.48
Andhra Pradesh,Andhra Pradesh_District_3,2010,Rabi,Chickpea,2845.41,2594.38
Tamil Nadu,Tamil Nadu_District_3,2016,Kharif,Soyabean,1714.82,1821.61
Madhya Pradesh,Madhya Pradesh_District_4,2001,Rabi,Potato,4431.02,63654.57
Madhya Pradesh,Madhya Pradesh_District_1,2011,Rabi,Wheat,209.85,502.33
Haryana,Haryana_District_5,2002,Rabi,Jowar,272.05,253.79
Chhattisgarh,Chhattisgarh_District_5,2020,Rabi,Wheat,4983.17,14796.58
Bihar,Bihar_District_5,2005,Whole Year,Sugarcane,934.94,50232.0
Odisha,Odisha_District_2,2008,Kharif,Rice,2869.35,6776.59
Haryana,Haryana_District_2,2014,Rabi,Lentil,816.74,605.66
Karnataka,Karnataka_District_2,2001,Kharif,Bajra,2388.18,2677.04
West Bengal,West Bengal_District_2,2008,Rabi,Jowar,1585.25,1108.18
Odisha,Odisha_District_4,2017,Kharif,Cotton,1140.22,528.97
Chhattisgarh,Chhattisgarh_District_1,2020,Kharif,Groundnut,3475.73,4892.17
Haryana,Haryana_District_3,2012,Rabi,Lentil,1110.83,1294.18
Telangana,Telangana_District_3,2009,Rabi,Chickpea,3768.59,3032.12
Maharashtra,Maharashtra_District_3,2011,Kharif,Maize,4994.19,9520.18
Madhya Pradesh,Madhya Pradesh_District_2,2012,Rabi,Wheat,2176.53,5933.45
Gujarat,Gujarat_District_5,2008,Kharif,Bajra,266.44,261.3
Karnataka,Karnataka_District_3,2004,Rabi,Mustard,1723.08,1693.96
Haryana,Haryana_District_1,2015,Rabi,Maize,1872.89,3755.25
Punjab,Punjab_District_5,2018,Kharif,Cotton,4890.89,2291.49
Uttar Pradesh,Uttar Pradesh_District_3,2010,Rabi,Potato,564.49,13164.6
Punjab,Punjab_District_5,2014,Rabi,Maize,2600.71,5628.32
Gujarat,Gujarat_District_5,2008,Rabi,Sunflower,4488.96,3232.49
Rajasthan,Rajasthan_District_1,2009,Kharif,Turmeric,2183.42,13545.0
West Bengal,West Bengal_District_4,2008,Kharif,Turmeric,3516.51,23313.53
West Bengal,West Bengal_District_1,2011,Kharif,Turmeric,1940.57,12697.36
Telangana,Telangana_District_5,2006,Rabi,Wheat,1885.63,6479.44
Andhra Pradesh,Andhra Pradesh_District_5,2012,Rabi,Wheat,2124.32,5834.29
Karnataka,Karnataka_District_3,2015,Kharif,Maize,2279.83,4557.42
Punjab,Punjab_District_5,2007,Rabi,Lentil,3198.41,2757.61
Odisha,Odisha_District_3,2002,Kharif,Turmeric,2057.35,11681.76
Bihar,Bihar_District_5,2005,Kharif,Bajra,4391.3,4768.87
Gujarat,Gujarat_District_2,2008,Whole Year,Sugarcane,2179.91,111274.4
West Bengal,West Bengal_District_3,2007,Rabi,Potato,3081.13,49611.48
Punjab,Punjab_District_5,2016,Kharif,Bajra,4115.21,3464.83
Telangana,Telangana_District_2,2020,Kharif,Cotton,4430.23,1659.16
Uttar Pradesh,Uttar Pradesh_District_2,2018,Rabi,Maize,3288.23,7601.21
West Bengal,West Bengal_District_1,2006,Kharif,Cotton,2709.4,1183.82
Andhra Pradesh,Andhra Pradesh_District_2,2003,Rabi,Groundnut,4186.16,5636.0
Telangana,Telangana_District_4,2005,Kharif,Rice,2075.27,3905.65
Telangana,Telangana_District_2,2019,Rabi,Chickpea,1566.43,1676.87
Karnataka,Karnataka_District_5,2018,Whole Year,Sugarcane,950.02,75869.42
Haryana,Haryana_District_4,2012,Rabi,Mustard,2357.97,
Gujarat,Gujarat_District_4,2004,Kharif,Turmeric,170.25,961.6
Karnataka,Karnataka_District_3,2021,Kharif,Groundnut,3516.95,3629.47
Uttar Pradesh,Uttar Pradesh_District_4,2011,Kharif,Soyabean,3671.3,3485.44
Chhattisgarh,Chhattisgarh_District_5,2017,Kharif,Soyabean,3474.92,3399.48
Madhya Pradesh,Madhya Pradesh_District_1,2013,Kharif,Turmeric,1899.8,8073.26
Tamil Nadu,Tamil Nadu_District_2,2010,Kharif,Soyabean,3560.23,4902.53
Andhra Pradesh,Andhra Pradesh_District_5,2007,Whole Year,Sugarcane,832.94,56343.0
Uttar Pradesh,Uttar Pradesh_District_1,2012,Rabi,Sunflower,1874.48,1338.87
Haryana,Haryana_District_2,2021,Rabi,Wheat,3393.81,9113.1
West Bengal,West Bengal_District_2,2002,Kharif,Cotton,1858.43,667.44
Punjab,Punjab_District_5,2002,Rabi,Jowar,1246.11,1323.67
Chhattisgarh,Chhattisgarh_District_1,2015,Rabi,Jowar,1050.31,1080.8
Karnataka,Karnataka_District_4,2017,Rabi,Chickpea,3255.64,3111.59
Andhra Pradesh,Andhra Pradesh_District_2,2006,Kharif,Sunflower,348.99,306.5
Chhattisgarh,Chhattisgarh_District_5,2003,Kharif,Maize,3131.91,5895.34
Andhra Pradesh,Andhra Pradesh_District_1,2009,Rabi,Mustard,2803.38,2920.36
Odisha,Odisha_District_1,2004,Kharif,Cotton,4926.22,2390.19
Haryana,Haryana_District_2,2019,Kharif,Bajra,673.19,602.15
Bihar,Bihar_District_5,2001,Rabi,Chickpea,2013.06,1825.66
Gujarat,Gujarat_District_3,2021,Rabi,Wheat,979.64,3227.83
Madhya Pradesh,Madhya Pradesh_District_3,2020,Rabi,Jowar,4015.33,3724.07
Madhya Pradesh,Madhya Pradesh_District_3,2013,Rabi,Maize,3884.65,8123.02
West Bengal,West Bengal_District_5,2018,Rabi,Mustard,2208.48,2662.58
Punjab,Punjab_District_5,2007,Kharif,Soyabean,1055.62,1159.32
Odisha,Odisha_District_3,2002,Kharif,Cotton,3031.69,1172.55
Tamil Nadu,Tamil Nadu_District_5,2019,Kharif,Cotton,3646.53,1866.31
Haryana,Haryana_District_3,2011,Whole Year,Sugarcane,3120.7,197223.79
Karnataka,Karnataka_District_3,2015,Kharif,Rice,904.5,2214.82
Chhattisgarh,Chhattisgarh_District_2,2011,Kharif,Cotton,3584.36,1950.42
Uttar Pradesh,Uttar Pradesh_District_1,2018,Rabi,Wheat,2900.02,8769.54
Telangana,Telangana_District_3,2018,Whole Year,Sugarcane,536.64,39154.16
Telangana,Telangana_District_5,2003,Kharif,Cotton,1124.86,463.78
Bihar,Bihar_District_1,2010,Whole Year,Sugarcane,2007.92,119954.98
Karnataka,Karnataka_District_3,2019,Kharif,Bajra,1333.86,1196.12
Andhra Pradesh,Andhra Pradesh_District_5,2004,Rabi,Wheat,1130.33,2720.05
Madhya Pradesh,Madhya Pradesh_District_2,2008,Kharif,Maize,2975.69,4978.44
West Bengal,West Bengal_District_5,2005,Rabi,Chickpea,3783.3,3997.62
Rajasthan,Rajasthan_District_4,2017,Rabi,Groundnut,568.89,615.89
Bihar,Bihar_District_3,2006,Whole Year,Sugarcane,4891.59,317674.17
Gujarat,Gujarat_District_5,2004,Whole Year,Sugarcane,2436.3,183437.69
Madhya Pradesh,Madhya Pradesh_District_3,2001,Rabi,Mustard,719.78,944.74
Odisha,Odisha_District_5,2011,Kharif,Bajra,2535.53,2617.05
Punjab,Punjab_District_4,2010,Kharif,Cotton,477.28,187.0
Gujarat,Gujarat_District_3,2003,Rabi,Sunflower,2772.45,2385.74
Rajasthan,Rajasthan_District_1,2016,Rabi,Maize,4510.96,9209.41
Odisha,Odisha_District_4,2015,Rabi,Potato,1669.53,33427.35
Odisha,Odisha_District_4,2006,Whole Year,Sugarcane,1221.39,84393.48
Chhattisgarh,Chhattisgarh_District_3,2001,Kharif,Soyabean,4510.14,5069.93
Chhattisgarh,Chhattisgarh_District_3,2014,Rabi,Mustard,2244.43,2863.26
Telangana,Telangana_District_3,2017,Kharif,Groundnut,3207.01,3650.96
Maharashtra,Maharashtra_District_5,2010,Kharif,Rice,3324.52,6826.76
West Bengal,West Bengal_District_1,2008,Kharif,Soyabean,1449.97,1501.8
Andhra Pradesh,Andhra Pradesh_District_3,2018,Rabi,Jowar,1666.15,1610.45
Tamil Nadu,Tamil Nadu_District_1,2010,Kharif,Bajra,1133.23,1416.1
Madhya Pradesh,Madhya Pradesh_District_2,2009,Kharif,Turmeric,669.75,4232.87
Uttar Pradesh,Uttar Pradesh_District_4,2001,Kharif,Bajra,3772.63,3935.52
Uttar Pradesh,Uttar Pradesh_District_1,2018,Rabi,Lentil,1538.23,1504.52
Madhya Pradesh,Madhya Pradesh_District_5,2004,Kharif,Soyabean,3953.66,3813.51
Andhra Pradesh,Andhra Pradesh_District_4,2003,Rabi,Lentil,761.05,675.09
Chhattisgarh,Chhattisgarh_District_2,2018,Rabi,Lentil,4752.22,4804.93
Maharashtra,Maharashtra_District_5,2011,Kharif,Rice,2128.93,4877.14
Haryana,Haryana_District_3,2008,Rabi,Sunflower,1132.42,700.9
Odisha,Odisha_District_1,2021,Kharif,Cotton,3976.55,1909.72
Telangana,Telangana_District_5,2010,Kharif,Soyabean,2522.83,1697.43
Punjab,Punjab_District_2,2020,Whole Year,Sugarcane,2077.32,163905.82
Andhra Pradesh,Andhra Pradesh_District_3,2013,Kharif,Jowar,160.53,183.54
Madhya Pradesh,Madhya Pradesh_District_2,2009,Whole Year,Sugarcane,3150.51,226069.85
Rajasthan,Rajasthan_District_3,2008,Kharif,Cotton,2521.61,1347.25
Uttar Pradesh,Uttar Pradesh_District_4,2020,Kharif,Turmeric,1688.33,9158.35
Gujarat,Gujarat_District_1,2020,Rabi,Lentil,710.27,646.61
Gujarat,Gujarat_District_5,2015,Rabi,Lentil,399.76,404.97
West Bengal,West Bengal_District_1,2005,Rabi,Potato,1586.13,25835.26
Odisha,Odisha_District_4,2005,Kharif,Cotton,3882.79,2143.07
Karnataka,Karnataka_District_2,2020,Kharif,Sunflower,459.14,344.24
Madhya Pradesh,Madhya Pradesh_District_2,2019,Kharif,Rice,4425.76,11802.77
Rajasthan,Rajasthan_District_4,2021,Rabi,Mustard,3492.32,3379.59
Maharashtra,Maharashtra_District_3,2015,Kharif,Turmeric,1998.84,15567.51
Odisha,Odisha_District_3,2010,Kharif,Turmeric,4944.42,33388.83
Andhra Pradesh,Andhra Pradesh_District_2,2011,Rabi,Wheat,698.66,1812.2
Tamil Nadu,Tamil Nadu_District_5,2020,Kharif,Soyabean,4863.03,4869.9
Punjab,Punjab_District_3,2013,Rabi,Jowar,3557.54,3904.12
Maharashtra,Maharashtra_District_3,2018,Rabi,Wheat,1247.67,4365.16
Uttar Pradesh,Uttar Pradesh_District_3,2019,Rabi,Maize,2463.2,6028.03
Chhattisgarh,Chhattisgarh_District_3,2021,Rabi,Mustard,284.37,317.08
Madhya Pradesh,Madhya Pradesh_District_2,2018,Rabi,Sunflower,2225.24,1966.41
Karnataka,Karnataka_District_4,2012,Rabi,Sunflower,968.79,720.74
Odisha,Odisha_District_4,2021,Rabi,Sunflower,1670.36,1516.18
Punjab,Punjab_District_3,2013,Whole Year,Sugarcane,4640.65,338305.13
Maharashtra,Maharashtra_District_2,2007,Rabi,Potato,3906.73,60611.85
Chhattisgarh,Chhattisgarh_District_5,2020,Kharif,Bajra,1699.92,1848.65
Odisha,Odisha_District_5,2006,Kharif,Turmeric,4743.62,28380.46
Punjab,Punjab_District_1,2014,Rabi,Mustard,4398.97,7010.79
Uttar Pradesh,Uttar Pradesh_District_1,2005,Rabi,Maize,1673.99,4004.24
Punjab,Punjab_District_2,2016,Whole Year,Sugarcane,4286.3,282786.55
Haryana,Haryana_District_3,2016,Rabi,Lentil,1189.4,1104.44
Telangana,Telangana_District_3,2009,Kharif,Sunflower,540.53,468.76
Gujarat,Gujarat_District_4,2011,Kharif,Cotton,2616.07,1165.98
West Bengal,West Bengal_District_3,2015,Kharif,Bajra,4280.2,4642.0
West Bengal,West Bengal_District_5,2009,Rabi,Chickpea,4085.43,4082.16
West Bengal,West Bengal_District_2,2017,Kharif,Sunflower,4174.29,3894.85
Telangana,Telangana_District_4,2019,Kharif,Sunflower,1815.99,1545.93
Andhra Pradesh,Andhra Pradesh_District_3,2009,Kharif,Groundnut,2528.86,3380.63
Karnataka,Karnataka_District_4,2013,Kharif,Maize,2626.84,4499.95
West Bengal,West Bengal_District_3,2019,Kharif,Soyabean,3839.02,3665.59
Rajasthan,Rajasthan_District_2,2021,Kharif,Rice,3802.79,9010.51
Bihar,Bihar_District_2,2006,Whole Year,Sugarcane,773.05,48654.89
West Bengal,West Bengal_District_2,2001,Kharif,Jowar,771.24,534.31
Odisha,Odisha_District_5,2004,Kharif,Soyabean,2144.37,2432.78
Karnataka,Karnataka_District_3,2002,Kharif,Cotton,3918.97,1734.01
Karnataka,Karnataka_District_3,2006,Kharif,Soyabean,3382.05,3612.63
Punjab,Punjab_District_5,2018,Rabi,Potato,2293.21,59108.94
Bihar,Bihar_District_2,2004,Rabi,Sunflower,545.61,460.52
West Bengal,West Bengal_District_2,2014,Kharif,Soyabean,3266.51,3310.9
Chhattisgarh,Chhattisgarh_District_4,2014,Kharif,Bajra,4316.93,4754.96
West Bengal,West Bengal_District_4,2019,Whole Year,Sugarcane,3134.2,208244.49
Maharashtra,Maharashtra_District_2,2013,Whole Year,Sugarcane,609.83,48688.38
Punjab,Punjab_District_3,2014,Kharif,Soyabean,3058.73,4508.75
Uttar Pradesh,Uttar Pradesh_District_5,2012,Rabi,Wheat,2251.78,6638.64
Tamil Nadu,Tamil Nadu_District_2,2006,Rabi,Sunflower,2097.46,1873.68
West Bengal,West Bengal_District_1,2021,Kharif,Cotton,3282.77,1771.91
Chhattisgarh,Chhattisgarh_District_1,2020,Rabi,Potato,1517.85,30517.43
Telangana,Telangana_District_3,2008,Kharif,Bajra,1447.44,1418.05
Gujarat,Gujarat_District_1,2014,Kharif,Rice,4428.62,10755.83
Haryana,Haryana_District_1,2005,Rabi,Maize,1961.04,3830.88
Odisha,Odisha_District_2,2021,Rabi,Wheat,364.08,1212.17
Andhra Pradesh,Andhra Pradesh_District_4,2006,Kharif,Rice,4645.01,9883.36
Gujarat,Gujarat_District_2,2014,Kharif,Turmeric,2924.44,15917.58
Maharashtra,Maharashtra_District_5,2002,Kharif,Soyabean,2282.72,2637.75
Gujarat,Gujarat_District_4,2012,Rabi,Sunflower,3770.44,2640.19
Tamil Nadu,Tamil Nadu_District_2,2014,Kharif,Soyabean,3627.57,4357.68
Telangana,Telangana_District_4,2017,Kharif,Turmeric,3034.34,16812.03
Bihar,Bihar_District_3,2016,Kharif,Rice,3577.09,6036.77
Punjab,Punjab_District_5,2009,Rabi,Groundnut,193.84,136.97
Uttar Pradesh,Uttar Pradesh_District_1,2019,Rabi,Wheat,2509.04,9310.35
Rajasthan,Rajasthan_District_1,2007,Rabi,Lentil,4103.79,2674.53
Bihar,Bihar_District_4,2002,Rabi,Chickpea,575.22,520.82
West Bengal,West Bengal_District_4,2018,Kharif,Bajra,3552.28,3395.84
Andhra Pradesh,Andhra Pradesh_District_1,2016,Kharif,Bajra,3893.02,4114.93
Chhattisgarh,Chhattisgarh_District_3,2008,Rabi,Lentil,3435.11,3773.76
Bihar,Bihar_District_5,2007,Kharif,Cotton,971.85,375.08
Odisha,Odisha_District_2,2015,Kharif,Jowar,275.35,307.88
Madhya Pradesh,Madhya Pradesh_District_5,2012,Rabi,Mustard,1731.24,2074.84
Gujarat,Gujarat_District_4,2016,Kharif,Rice,850.12,1996.63
West Bengal,West Bengal_District_1,2002,Whole Year,Sugarcane,3380.31,222923.8
Gujarat,Gujarat_District_5,2003,Rabi,Chickpea,1713.85,1476.16
Punjab,Punjab_District_1,2013,Kharif,Rice,4308.82,7314.18
Madhya Pradesh,Madhya Pradesh_District_2,2018,Rabi,Maize,3423.71,7324.27
Gujarat,Gujarat_District_1,2021,Kharif,Rice,4821.94,6571.22
Rajasthan,Rajasthan_District_3,2016,Kharif,Bajra,1298.91,1004.15
Karnataka,Karnataka_District_2,2019,Rabi,Groundnut,3176.31,3931.43
Andhra Pradesh,Andhra Pradesh_District_1,2004,Kharif,Turmeric,4892.78,23288.17
Rajasthan,Rajasthan_District_2,2004,Rabi,Jowar,4001.83,2011.91
Andhra Pradesh,Andhra Pradesh_District_4,2003,Kharif,Soyabean,4748.31,5531.55
Rajasthan,Rajasthan_District_5,2012,Rabi,Jowar,1549.69,1442.43
Gujarat,Gujarat_District_4,2009,Kharif,Turmeric,2105.97,11660.24
West Bengal,West Bengal_District_3,2016,Rabi,Chickpea,3242.66,3277.36
Gujarat,Gujarat_District_2,2006,Kharif,Jowar,146.27,136.07
Madhya Pradesh,Madhya Pradesh_District_1,2016,Rabi,Jowar,1120.12,922.28
Chhattisgarh,Chhattisgarh_District_5,2001,Kharif,Soyabean,2637.31,2422.88
Uttar Pradesh,Uttar Pradesh_District_1,2010,Whole Year,Sugarcane,3172.04,219907.73
Andhra Pradesh,Andhra Pradesh_District_2,2017,Kharif,Rice,1985.16,4064.63
Odisha,Odisha_District_4,2011,Rabi,Sunflower,3319.75,2360.58
Gujarat,Gujarat_District_5,2018,Kharif,Groundnut,2750.92,3756.76
Gujarat,Gujarat_District_4,2009,Rabi,Mustard,320.17,354.02
Uttar Pradesh,Uttar Pradesh_District_5,2007,Kharif,Jowar,1679.06,1644.22
Telangana,Telangana_District_5,2015,Kharif,Soyabean,1015.96,1049.53
Chhattisgarh,Chhattisgarh_District_5,2013,Kharif,Turmeric,2206.32,11627.51
Madhya Pradesh,Madhya Pradesh_District_3,2007,Kharif,Turmeric,4032.88,23066.13
Uttar Pradesh,Uttar Pradesh_District_5,2019,Whole Year,Sugarcane,3172.51,260220.21
Punjab,Punjab_District_4,2013,Kharif,Soyabean,2799.57,1654.25
Rajasthan,Rajasthan_District_4,2006,Whole Year,Sugarcane,2290.15,155649.01
Maharashtra,Maharashtra_District_3,2014,Rabi,Jowar,972.02,847.55
Andhra Pradesh,Andhra Pradesh_District_5,2019,Kharif,Rice,2736.98,5068.98
West Bengal,West Bengal_District_4,2009,Whole Year,Sugarcane,1916.56,115393.61
Gujarat,Gujarat_District_2,2015,Kharif,Bajra,1833.35,1873.2
Madhya Pradesh,Madhya Pradesh_District_5,2014,Rabi,Potato,2051.37,48469.13
Haryana,Haryana_District_1,2007,Kharif,Rice,654.06,1021.34
Madhya Pradesh,Madhya Pradesh_District_2,2005,Rabi,Chickpea,3460.02,3538.68
Chhattisgarh,Chhattisgarh_District_3,2002,Kharif,Sunflower,562.76,412.62
West Bengal,West Bengal_District_3,2006,Rabi,Jowar,4672.8,4469.17
Maharashtra,Maharashtra_District_3,2002,Kharif,Cotton,1902.99,932.05
Maharashtra,Maharashtra_District_5,2016,Kharif,Rice,2449.99,5140.59
Andhra Pradesh,Andhra Pradesh_District_3,2004,Kharif,Groundnut,57.93,53.64
Gujarat,Gujarat_District_2,2021,Whole Year,Sugarcane,3393.23,215714.36
Tamil Nadu,Tamil Nadu_District_4,2015,Kharif,Rice,2353.3,6313.83
Punjab,Punjab_District_3,2019,Kharif,Bajra,3521.78,3149.6
Rajasthan,Rajasthan_District_2,2021,Rabi,Lentil,1658.82,1922.99
Haryana,Haryana_District_1,2006,Whole Year,Sugarcane,3144.55,217527.66
West Bengal,West Bengal_District_4,2002,Kharif,Jowar,2686.53,2107.16
West Bengal,West Bengal_District_3,2018,Kharif,Turmeric,4597.43,25545.16
Maharashtra,Maharashtra_District_1,2001,Kharif,Bajra,4644.29,5041.89
Odisha,Odisha_District_2,2004,Rabi,Chickpea,493.4,410.7
Andhra Pradesh,Andhra Pradesh_District_3,2017,Kharif,Groundnut,3315.73,3797.55
Bihar,Bihar_District_3,2005,Rabi,Mustard,4664.85,5341.11
Telangana,Telangana_District_4,2016,Rabi,Jowar,2179.25,2094.38
Maharashtra,Maharashtra_District_3,2012,Rabi,Chickpea,124.15,117.17
Tamil Nadu,Tamil Nadu_District_4,2017,Kharif,Soyabean,1712.46,1889.6
Telangana,Telangana_District_5,2007,Rabi,Chickpea,780.05,699.25
Madhya Pradesh,Madhya Pradesh_District_1,2014,Rabi,Potato,3933.97,70144.45
Uttar Pradesh,Uttar Pradesh_District_3,2005,Rabi,Mustard,3696.96,5264.73
Madhya Pradesh,Madhya Pradesh_District_1,2017,Kharif,Bajra,3612.64,2728.06
Uttar Pradesh,Uttar Pradesh_District_4,2004,Kharif,Turmeric,109.96,634.68
Gujarat,Gujarat_District_1,2020,Rabi,Lentil,290.06,296.18
Bihar,Bihar_District_3,2016,Rabi,Wheat,570.17,1440.98
Andhra Pradesh,Andhra Pradesh_District_3,2005,Kharif,Soyabean,4800.29,5011.34
Karnataka,Karnataka_District_2,2006,Rabi,Wheat,4969.32,14295.41
Rajasthan,Rajasthan_District_1,2009,Rabi,Potato,403.46,8037.62
Bihar,Bihar_District_1,2001,Kharif,Rice,557.23,1087.17
Haryana,Haryana_District_4,2015,Whole Year,Sugarcane,2562.0,170652.29
Madhya Pradesh,Madhya Pradesh_District_4,2019,Rabi,Lentil,3475.92,3471.37
Punjab,Punjab_District_4,2008,Rabi,Chickpea,4504.83,3508.03
Telangana,Telangana_District_4,2009,Kharif,Jowar,4569.51,3506.83
Karnataka,Karnataka_District_4,2002,Kharif,Bajra,1233.14,1422.37
Tamil Nadu,Tamil Nadu_District_4,2016,Kharif,Turmeric,660.8,4471.61
Tamil Nadu,Tamil Nadu_District_3,2015,Kharif,Cotton,2172.32,1035.16
Punjab,Punjab_District_5,2011,Kharif,Cotton,2780.09,1638.93
Maharashtra,Maharashtra_District_5,2018,Kharif,Cotton,2025.01,897.98
Karnataka,Karnataka_District_4,2006,Kharif,Bajra,4866.13,3800.71
Haryana,Haryana_District_3,2012,Kharif,Soyabean,4494.11,4424.67
Odisha,Odisha_District_5,2021,Rabi,Lentil,4228.19,3648.31
Chhattisgarh,Chhattisgarh_District_4,2002,Kharif,Jowar,2566.02,2438.5
Maharashtra,Maharashtra_District_1,2011,Rabi,Potato,4931.94,88710.26
Tamil Nadu,Tamil Nadu_District_2,2005,Kharif,Bajra,4298.01,4165.24
Telangana,Telangana_District_4,2012,Kharif,Bajra,2198.36,1778.93
Telangana,Telangana_District_1,2013,Rabi,Potato,3546.48,75743.26
Rajasthan,Rajasthan_District_1,2021,Kharif,Cotton,109.65,51.89
Haryana,Haryana_District_4,2021,Rabi,Groundnut,1264.78,1512.65
Rajasthan,Rajasthan_District_2,2007,Kharif,Cotton,1561.92,724.49
Punjab,Punjab_District_3,2008,Kharif,Maize,160.3,334.38
Bihar,Bihar_District_2,2005,Kharif,Bajra,205.36,215.61
Andhra Pradesh,Andhra Pradesh_District_3,2012,Kharif,Soyabean,334.76,486.75
West Bengal,West Bengal_District_2,2019,Rabi,Potato,376.93,7641.73
Rajasthan,Rajasthan_District_4,2016,Kharif,Sunflower,1241.52,1104.75
Punjab,Punjab_District_5,2009,Rabi,Lentil,2928.86,2880.25
Gujarat,Gujarat_District_3,2007,Kharif,Cotton,2085.23,968.61
Chhattisgarh,Chhattisgarh_District_4,2013,Rabi,Potato,2019.01,31664.28
Tamil Nadu,Tamil Nadu_District_3,2006,Kharif,Cotton,1367.83,499.19
West Bengal,West Bengal_District_3,2012,Rabi,Wheat,4040.43,10599.52
Punjab,Punjab_District_3,2018,Rabi,Potato,748.2,19442.88
Odisha,Odisha_District_4,2015,Rabi,Lentil,1695.73,1859.38
Madhya Pradesh,Madhya Pradesh_District_4,2012,Kharif,Cotton,1157.67,777.38
Maharashtra,Maharashtra_District_1,2010,Kharif,Groundnut,2954.24,4548.31
Haryana,Haryana_District_1,2021,Kharif,Soyabean,1657.11,1352.09
Bihar,Bihar_District_1,2002,Rabi,Jowar,805.55,668.45
Telangana,Telangana_District_4,2020,Rabi,Chickpea,4344.54,4890.65
Gujarat,Gujarat_District_2,2019,Rabi,Mustard,1309.4,1553.29
Rajasthan,Rajasthan_District_4,2002,Kharif,Maize,4316.97,7442.75
Rajasthan,Rajasthan_District_5,2007,Kharif,Sunflower,852.8,731.62
Rajasthan,Rajasthan_District_4,2018,Kharif,Maize,1241.67,2528.46
Chhattisgarh,Chhattisgarh_District_1,2001,Kharif,Maize,3622.76,6308.66
Maharashtra,Maharashtra_District_2,2016,Rabi,Chickpea,1904.44,1809.95
West Bengal,West Bengal_District_3,2004,Rabi,Chickpea,4364.76,4449.48
Maharashtra,Maharashtra_District_4,2012,Rabi,Potato,190.93,4336.27
Uttar Pradesh,Uttar Pradesh_District_5,2016,Kharif,Jowar,517.7,582.3
Madhya Pradesh,Madhya Pradesh_District_4,2002,Rabi,Potato,1051.19,17536.66
Madhya Pradesh,Madhya Pradesh_District_1,2009,Kharif,Bajra,1794.11,1254.36
Madhya Pradesh,Madhya Pradesh_District_5,2018,Rabi,Mustard,2348.1,3140.48
Odisha,Odisha_District_2,2009,Kharif,Soyabean,1831.4,1347.59
Telangana,Telangana_District_4,2011,Rabi,Sunflower,4663.33,3513.61
Tamil Nadu,Tamil Nadu_District_5,2019,Rabi,Mustard,4865.65,6619.42
Rajasthan,Rajasthan_District_2,2008,Rabi,Chickpea,3187.25,3661.72
Haryana,Haryana_District_2,2011,Rabi,Potato,1081.25,24576.6
Punjab,Punjab_District_5,2019,Rabi,Chickpea,1513.51,1507.45
Chhattisgarh,Chhattisgarh_District_1,2015,Rabi,Chickpea,1719.08,1766.66
Odisha,Odisha_District_4,2016,Kharif,Turmeric,2625.38,17983.76
Chhattisgarh,Chhattisgarh_District_5,2016,Rabi,Wheat,4081.84,11303.44
Gujarat,Gujarat_District_3,2011,Kharif,Turmeric,571.26,3123.69
Madhya Pradesh,Madhya Pradesh_District_2,2002,Rabi,Mustard,4032.48,4558.38
Punjab,Punjab_District_2,2009,Rabi,Jowar,4804.05,4291.64
Gujarat,Gujarat_District_5,2015,Kharif,Soyabean,2001.33,2093.83
Madhya Pradesh,Madhya Pradesh_District_5,2008,Kharif,Turmeric,1190.58,7403.87
